0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
7324.0,7916.0,6882.0,6748.0,6852.0,8030.0,7202.0,4850.0,2462.0,52684.0,590.0,1510.0,880.0,614.0,1988.0,58266.0,18.0,880.0,11.6,10.2,1.5,0.4,-1.4,-1.1,5201.0,13464.0,12748.0,7708.0,9144.0,16.0,22.5,21.6,49220.0,27232.0,26411.0,821.0,49220.0,90.5,273.1,236.3,86.6,79.0,7.0,6.3,32.49758947,6.324523558,1.160288532,36.2447508,26.02089692,103.3322533,0.0,58237.0,13667.0,145.0,25.0,29.0,145.0,44470.0,21236.0,35.1,15609.0,8.5,9.8,4349.0,12.3,5485.0,3.3,1447.0,4.0
434.0,493.0,419.0,463.0,514.0,648.0,626.0,506.0,318.0,3872.0,418.0,12.0,19.0,1.0,99.0,4421.0,-102.0,212.0,8.7,15.2,-6.5,0.0,-16.5,-16.5,713.0,1295.0,702.0,577.0,743.0,17.7,27.8,25.4,44290.0,1812.0,1708.0,104.0,44290.0,88.2,230.9,214.6,77.3,72.9,8.3,7.6,2.902875346,0.975540249,0.103886132,1.954048673,1.879844293,6.38751303,0.0,4625.0,1387.0,717.0,17.0,21.0,105.0,3579.0,2027.0,39.0,1396.0,13.0,15.2,545.0,18.8,673.0,4.5,160.0,6.0
6295.0,6954.0,6121.0,5944.0,5932.0,6526.0,6086.0,4072.0,2050.0,38497.0,1060.0,6926.0,369.0,111.0,3017.0,49980.0,106.0,1613.0,12.5,13.8,-1.3,1.2,2.3,3.6,5880.0,13555.0,9153.0,5089.0,10903.0,22.6,30.6,27.6,38709.0,19120.0,18240.0,880.0,38709.0,74.6,206.7,189.1,73.9,68.5,6.2,5.8,14.3358477,16.32588137,1.584421717,16.71881796,28.64634465,59.09259236,4.0,49860.0,11673.0,1335.0,36.0,40.0,79.0,37983.0,18845.0,37.8,14358.0,10.5,11.4,4319.0,14.6,5556.0,3.8,1461.0,3.0
5741.0,5948.0,5400.0,5247.0,5001.0,5634.0,5161.0,3093.0,1704.0,40111.0,1270.0,311.0,492.0,70.0,675.0,42929.0,37.0,539.0,12.3,8.5,3.8,2.7,-5.7,-2.9,3544.0,9908.0,8817.0,6283.0,4973.0,11.8,16.0,14.7,58465.0,21734.0,21159.0,575.0,58465.0,97.3,218.2,193.1,84.8,77.9,6.9,6.5,26.14250549,11.60226701,1.605002939,17.38299793,29.39331653,55.5902289,5.0,42923.0,9608.0,607.0,15.0,19.0,139.0,32238.0,15180.0,38.7,12476.0,7.0,6.8,2201.0,10.5,3391.0,2.9,949.0,5.0
2483.0,4218.0,6429.0,2357.0,2186.0,2612.0,2423.0,1647.0,984.0,23395.0,753.0,83.0,578.0,17.0,513.0,25339.0,33.0,2915.0,10.5,7.5,3.1,2.2,-3.9,-1.8,1263.0,4831.0,3354.0,4058.0,5356.0,23.9,19.9,18.6,40395.0,10672.0,10297.0,375.0,40395.0,74.2,273.1,236.3,86.6,79.0,7.0,6.3,14.13270895,2.750439406,0.504591891,15.7622926,11.31609356,44.9376303,10.0,25437.0,4911.0,579.0,25.0,29.0,1.0,20684.0,8559.0,29.3,6060.0,6.8,8.2,1700.0,9.6,1981.0,2.7,563.0,5.0
3567.0,3274.0,3109.0,2581.0,2329.0,2673.0,2715.0,2440.0,1275.0,22279.0,419.0,546.0,255.0,42.0,422.0,23963.0,-185.0,550.0,15.5,11.5,3.9,0.9,-12.4,-11.6,4885.0,4983.0,3770.0,1895.0,6364.0,27.2,37.8,39.4,30570.0,10107.0,8904.0,1203.0,30570.0,64.5,244.8,213.8,91.1,82.1,7.7,7.3,11.68743856,6.083872125,0.468869844,11.19569701,12.97968959,33.09534949,6.0,24319.0,6445.0,1146.0,31.0,35.0,29.0,17723.0,8930.0,37.0,6558.0,10.2,9.3,1646.0,16.9,3001.0,4.6,821.0,5.0
48233.0,59170.0,80121.0,54810.0,48368.0,48525.0,41347.0,23055.0,10947.0,190259.0,200032.0,1515.0,12220.0,609.0,9941.0,414576.0,3105.0,31195.0,11.3,7.7,3.6,1.8,2.1,3.9,22729.0,57095.0,78748.0,96025.0,64210.0,16.7,20.2,19.0,52611.0,196988.0,190216.0,6772.0,52611.0,100.3,229.5,205.0,80.1,72.3,7.0,6.2,172.9531335,85.53881994,5.626481006,174.2578248,190.8926382,526.1167457,211.0,404869.0,68651.0,524.0,40.0,45.0,79.0,325946.0,138891.0,36.3,118318.0,5.8,5.8,18970.0,11.0,35795.0,2.8,9167.0,3.0
3239.0,3167.0,3021.0,2792.0,2496.0,2274.0,1862.0,1014.0,590.0,17854.0,1051.0,402.0,646.0,92.0,410.0,20455.0,-401.0,574.0,17.8,6.3,11.5,2.1,-33.3,-31.1,3428.0,3338.0,3185.0,2855.0,2530.0,12.7,16.9,17.2,51812.0,9145.0,8893.0,252.0,51812.0,99.8,206.7,189.1,73.9,68.5,6.2,5.8,5.86714215,6.681590706,0.648446303,6.842405389,11.72390916,24.18445332,0.0,21409.0,3404.0,1026.0,36.0,40.0,139.0,14756.0,6801.0,35.2,5194.0,7.4,7.5,1109.0,12.4,1827.0,3.0,449.0,5.0
3827.0,5849.0,7475.0,3393.0,3315.0,3892.0,4171.0,2720.0,1577.0,33776.0,339.0,256.0,1199.0,16.0,633.0,36219.0,-178.0,3047.0,9.6,9.5,0.1,4.4,-9.4,-5.0,1517.0,7160.0,5498.0,7041.0,6316.0,19.0,15.5,13.5,42282.0,16179.0,15355.0,824.0,42282.0,74.7,287.0,249.7,97.8,87.6,7.9,6.7,16.01534027,13.70724711,0.521766742,26.86736382,21.82361865,73.5654872,5.0,36333.0,8122.0,852.0,22.0,26.0,61.0,28983.0,11561.0,31.2,9043.0,7.8,8.6,2503.0,10.2,2951.0,3.0,868.0,5.0
26169.0,29617.0,25406.0,28165.0,30653.0,29307.0,24799.0,14597.0,6994.0,178681.0,28171.0,851.0,4871.0,125.0,3008.0,215707.0,1978.0,2512.0,10.6,7.3,3.3,0.7,5.3,6.0,11258.0,29106.0,42634.0,60424.0,16916.0,8.0,8.9,8.2,75663.0,112891.0,109672.0,3219.0,75663.0,151.7,217.1,196.7,77.2,71.2,7.6,6.9,111.9605364,23.61012494,4.45723854,100.8395056,82.43684745,279.8792755,32.0,208721.0,41610.0,58.0,0.0,1.0,117.0,165062.0,71797.0,32.7,53975.0,6.6,6.9,11446.0,10.6,17570.0,2.7,4464.0,2.0
4016.0,4417.0,4441.0,4340.0,4122.0,5022.0,4646.0,2765.0,1992.0,33234.0,1497.0,99.0,361.0,5.0,565.0,35761.0,-354.0,2315.0,10.6,10.4,0.2,1.1,-11.3,-10.2,2722.0,11005.0,7779.0,4014.0,4220.0,12.6,16.3,14.9,59323.0,16610.0,15876.0,734.0,59323.0,91.2,284.4,240.5,99.6,87.2,7.0,5.8,13.92989001,6.994415858,0.524861864,27.08792434,16.99205201,60.01949788,5.0,36812.0,9046.0,511.0,13.0,17.0,105.0,28089.0,13278.0,34.9,9803.0,8.1,9.3,2611.0,11.4,3194.0,3.2,908.0,5.0
6601.0,6863.0,6496.0,6726.0,6976.0,7563.0,6467.0,3873.0,1881.0,49563.0,2207.0,261.0,344.0,31.0,1040.0,53446.0,661.0,617.0,11.3,9.9,1.4,0.0,11.0,11.0,6015.0,14665.0,9400.0,5478.0,7259.0,13.8,20.2,17.4,56166.0,26257.0,25464.0,793.0,56166.0,107.3,253.1,225.8,85.1,77.8,8.1,7.4,45.3777185,9.410271477,0.907870151,28.31765418,19.6257843,79.75836638,6.0,51341.0,10824.0,1478.0,42.0,47.0,43.0,41105.0,19777.0,35.4,14551.0,8.6,10.8,4422.0,12.9,5314.0,3.2,1316.0,2.0
1273.0,1564.0,2061.0,2581.0,2329.0,2132.0,1942.0,1228.0,766.0,9578.0,5908.0,57.0,114.0,11.0,208.0,15876.0,-14.0,3202.0,8.2,10.4,-2.1,2.6,-1.2,1.4,3607.0,5573.0,1952.0,1015.0,4042.0,31.9,36.7,34.1,34297.0,4375.0,4078.0,297.0,34297.0,58.5,228.7,202.9,79.1,71.9,7.0,6.1,7.266801813,5.021111035,0.218834115,7.512801542,5.147883901,19.29965973,0.0,16339.0,3802.0,426.0,10.0,13.0,271.0,13339.0,7452.0,41.0,5469.0,10.2,11.5,1532.0,18.4,2450.0,4.3,573.0,6.0
20859.0,24247.0,21113.0,21212.0,24954.0,26557.0,20564.0,13006.0,5923.0,147080.0,21941.0,985.0,4836.0,108.0,3485.0,178435.0,2807.0,1236.0,10.7,9.3,1.4,1.5,13.0,14.5,13015.0,33120.0,39423.0,32473.0,16746.0,9.5,13.6,13.0,60044.0,87984.0,84841.0,3143.0,60044.0,111.4,255.0,223.5,86.2,78.1,7.1,6.2,81.05823354,72.89570208,1.924638999,86.86651909,69.14952974,257.4032818,36.0,169798.0,34692.0,1221.0,33.0,37.0,97.0,137375.0,62456.0,34.1,46845.0,7.2,7.8,10669.0,11.6,15882.0,3.0,4090.0,2.0
912.0,1010.0,843.0,838.0,852.0,1264.0,1191.0,864.0,415.0,7811.0,43.0,103.0,23.0,6.0,203.0,8189.0,-50.0,80.0,10.7,10.6,0.1,0.0,-6.1,-6.1,1113.0,2468.0,1311.0,915.0,1829.0,22.6,37.4,35.5,32715.0,3241.0,3079.0,162.0,32715.0,60.1,273.1,236.3,86.6,79.0,7.0,6.3,4.567376517,0.888880709,0.163072852,5.094021629,3.657109204,14.52284046,0.0,8273.0,2279.0,1023.0,25.0,29.0,203.0,6430.0,3388.0,37.1,2386.0,11.8,14.1,908.0,16.0,1029.0,4.3,274.0,6.0
1603.0,1597.0,1258.0,1296.0,1208.0,1508.0,1570.0,959.0,513.0,5681.0,5531.0,49.0,73.0,17.0,161.0,11512.0,-220.0,56.0,12.9,15.0,-2.1,0.4,-17.4,-17.0,1677.0,3487.0,1772.0,984.0,2780.0,24.3,36.1,34.0,36132.0,5443.0,5196.0,247.0,36132.0,76.7,207.6,188.2,79.9,75.0,7.0,6.5,4.984748617,0.798323725,0.336136305,3.433937936,6.436246298,13.8923607,0.0,12094.0,3044.0,125.0,3.0,5.0,41.0,8562.0,5012.0,43.2,3699.0,11.6,12.3,1056.0,19.3,1656.0,4.7,403.0,6.0
581.0,602.0,502.0,406.0,463.0,527.0,493.0,302.0,270.0,3953.0,45.0,51.0,39.0,0.0,58.0,4146.0,-114.0,119.0,12.8,7.6,5.2,1.4,-34.3,-32.8,481.0,796.0,914.0,552.0,376.0,9.4,13.3,12.5,67220.0,2291.0,2243.0,48.0,67220.0,115.6,227.6,206.5,88.0,80.5,6.8,6.3,2.33821752,1.184772824,0.197936806,1.715926986,2.547546372,5.429734107,0.0,4295.0,1016.0,656.0,16.0,20.0,119.0,3085.0,1473.0,38.7,1194.0,8.6,8.7,267.0,13.1,403.0,3.4,105.0,6.0
2096.0,2406.0,2082.0,2033.0,2127.0,2435.0,2235.0,1498.0,898.0,16839.0,172.0,255.0,186.0,35.0,323.0,17810.0,-34.0,447.0,10.0,10.8,-0.8,1.7,-2.8,-1.1,2106.0,4844.0,3701.0,1423.0,3202.0,18.3,23.2,20.8,43696.0,7406.0,7140.0,266.0,43696.0,92.8,207.6,188.2,79.9,75.0,7.0,6.5,7.711811402,1.235071711,0.520030194,5.312581188,9.957396332,21.49261155,0.0,17803.0,4640.0,29.0,3.0,5.0,47.0,13736.0,6776.0,37.3,5124.0,10.8,11.7,1603.0,14.4,1979.0,3.8,517.0,6.0
639.0,670.0,665.0,828.0,967.0,733.0,472.0,414.0,231.0,5079.0,393.0,40.0,41.0,2.0,64.0,5619.0,-102.0,1122.0,11.5,4.1,7.4,3.0,-28.6,-25.6,796.0,1663.0,1132.0,744.0,429.0,9.5,10.3,9.9,72451.0,2890.0,2837.0,53.0,72451.0,119.5,224.8,199.9,72.9,66.5,6.2,5.4,1.93813673,1.143892213,0.102388435,2.126077261,1.88175457,6.63625847,0.0,5821.0,1074.0,1566.0,43.0,48.0,205.0,4435.0,2001.0,34.9,1548.0,7.0,6.7,296.0,11.1,491.0,2.8,123.0,6.0
172916.0,169254.0,180344.0,181479.0,147705.0,120319.0,99969.0,53264.0,27383.0,1005344.0,24792.0,15764.0,53384.0,20154.0,33195.0,1152633.0,14813.0,14845.0,15.1,5.8,9.3,5.1,-1.5,3.7,67200.0,159716.0,232915.0,242173.0,102660.0,9.0,10.4,9.7,73619.0,620909.0,602123.0,18786.0,73619.0,103.1,216.2,199.9,65.3,62.2,5.8,5.4,440.1081366,290.9745592,19.69000777,354.05551,383.5905217,1347.671643,282.0,1106700.0,164497.0,1667.0,44.0,49.0,35.0,839744.0,290564.0,29.1,244366.0,4.5,4.5,38040.0,8.6,72049.0,2.4,20124.0,1.0
7504.0,8422.0,9806.0,9237.0,10356.0,11905.0,10841.0,6991.0,4326.0,75621.0,2329.0,174.0,507.0,17.0,740.0,79388.0,-387.0,5497.0,9.2,11.9,-2.7,0.7,-2.8,-2.1,7748.0,29119.0,13903.0,8481.0,11323.0,15.4,22.6,21.9,46706.0,35744.0,33960.0,1784.0,46706.0,76.7,320.5,273.3,100.8,88.2,8.7,7.2,43.40997575,35.14081858,1.23355493,64.31842187,44.65592821,165.9224362,27.0,80539.0,21111.0,1384.0,38.0,42.0,33.0,64935.0,33866.0,37.1,24091.0,8.9,9.7,6324.0,13.0,8411.0,3.4,2217.0,5.0
24403.0,26944.0,28824.0,25632.0,26418.0,31518.0,33179.0,19438.0,13286.0,184594.0,36981.0,608.0,2103.0,125.0,5231.0,229642.0,-368.0,9138.0,10.6,12.6,-2.0,2.0,-1.5,0.5,14934.0,62331.0,47306.0,39658.0,36520.0,16.5,24.3,21.6,48010.0,103437.0,97293.0,6144.0,48010.0,85.5,292.7,248.6,93.7,83.7,8.3,7.1,118.6376594,43.926777,3.811178327,155.3153394,106.2022167,447.5580651,67.0,231857.0,62316.0,1300.0,35.0,39.0,99.0,183650.0,97916.0,35.6,65379.0,9.4,10.0,18372.0,14.9,27287.0,3.6,6553.0,3.0
7777.0,7664.0,7740.0,7024.0,7958.0,8787.0,8392.0,5712.0,2657.0,57950.0,3932.0,355.0,386.0,69.0,1019.0,63711.0,-224.0,851.0,11.7,15.6,-4.0,0.1,0.5,0.5,8606.0,16685.0,14479.0,5204.0,11231.0,17.9,24.7,24.0,45434.0,25132.0,24064.0,1068.0,45434.0,91.1,217.1,196.7,77.2,71.2,7.6,6.9,33.06855009,6.973462475,1.316485439,29.78385375,24.34846337,82.66485797,12.0,64927.0,16386.0,63.0,0.0,1.0,127.0,49568.0,26556.0,36.6,18142.0,10.2,11.8,5870.0,14.9,7386.0,3.7,1828.0,2.0
40076.0,38995.0,38838.0,37327.0,30916.0,27410.0,23118.0,12845.0,6834.0,236610.0,4424.0,3534.0,4133.0,876.0,6782.0,256359.0,4493.0,2721.0,15.2,6.4,8.8,1.6,7.2,8.9,14736.0,44927.0,56582.0,36354.0,23839.0,9.4,11.3,10.4,68106.0,124592.0,120217.0,4375.0,68106.0,95.4,216.2,199.9,65.3,62.2,5.8,5.4,97.88517401,64.71612996,4.37928699,78.74606791,85.31499839,299.7378651,64.0,244101.0,38967.0,1673.0,44.0,49.0,57.0,183875.0,71038.0,30.4,55898.0,5.1,5.4,9889.0,9.7,17844.0,2.6,4792.0,3.0
28639.0,37554.0,45391.0,31690.0,32292.0,35086.0,35297.0,19001.0,9305.0,238965.0,3959.0,5092.0,14226.0,549.0,11464.0,274255.0,-850.0,14048.0,9.9,7.1,2.7,1.0,-6.8,-5.8,24323.0,28222.0,54710.0,71610.0,32027.0,12.2,14.5,13.7,84213.0,142618.0,135634.0,6984.0,84213.0,111.9,279.6,243.8,96.2,87.1,7.2,6.2,106.8676027,54.88976325,2.489001517,155.046075,105.3700419,407.4682678,22.0,273263.0,57232.0,106.0,4.0,6.0,87.0,221403.0,62929.0,20.9,46273.0,5.7,5.9,13091.0,9.2,20316.0,2.9,6334.0,3.0
2409.0,2792.0,2703.0,1975.0,1810.0,2224.0,1910.0,1142.0,657.0,2855.0,14545.0,31.0,44.0,1.0,146.0,17622.0,-227.0,989.0,13.3,13.4,-0.2,-0.1,-12.6,-12.7,2776.0,4589.0,2678.0,1100.0,5515.0,33.2,45.5,43.1,26449.0,5700.0,5193.0,507.0,26449.0,59.1,191.3,174.8,65.9,61.2,7.1,6.7,12.30842885,0.631352774,0.584148828,6.9566815,6.472841056,19.94956756,0.0,18267.0,3568.0,312.0,24.0,28.0,51.0,13156.0,7855.0,48.9,6433.0,10.7,12.4,1633.0,21.9,2882.0,5.2,688.0,6.0
85640.0,104899.0,89983.0,82253.0,92591.0,101384.0,78455.0,42089.0,23538.0,568343.0,52393.0,6060.0,58067.0,691.0,15278.0,700832.0,-2174.0,18671.0,10.6,6.7,3.9,2.0,-9.0,-7.0,43138.0,96532.0,111551.0,205787.0,54353.0,8.0,10.3,9.3,87336.0,378401.0,361302.0,17099.0,87336.0,134.2,284.4,240.5,99.6,87.2,7.0,5.8,272.9932797,137.0741997,10.28606555,530.8599924,333.0044963,1176.241848,108.0,704476.0,131932.0,182.0,13.0,17.0,97.0,531946.0,197045.0,27.4,145753.0,5.8,6.1,32426.0,9.5,50762.0,2.6,13964.0,2.0
786.0,760.0,641.0,610.0,566.0,599.0,437.0,232.0,163.0,4419.0,175.0,70.0,44.0,7.0,79.0,4794.0,81.0,87.0,14.5,5.0,9.5,2.3,5.5,7.8,668.0,885.0,974.0,359.0,475.0,10.1,13.6,13.1,61987.0,1796.0,1727.0,69.0,61987.0,102.2,224.8,199.9,72.9,66.5,6.2,5.4,1.653573141,0.975942209,0.08735543,1.813919628,1.605469195,5.661901247,0.0,4836.0,798.0,1537.0,43.0,48.0,103.0,3385.0,1547.0,36.0,1219.0,6.7,6.2,211.0,12.7,432.0,3.0,102.0,6.0
9430.0,10207.0,10010.0,9177.0,8904.0,9658.0,9088.0,5571.0,3272.0,40371.0,33242.0,247.0,646.0,45.0,766.0,75317.0,-1013.0,3683.0,12.2,11.0,1.1,-0.4,-14.2,-14.6,7507.0,14912.0,18979.0,10369.0,18243.0,25.5,33.9,31.7,40077.0,30550.0,29012.0,1538.0,40077.0,89.6,191.3,174.8,65.9,61.2,7.1,6.7,52.60662441,2.698422249,2.496671053,29.73308254,27.66513278,85.2650993,51.0,78221.0,17686.0,38.0,24.0,28.0,75.0,57681.0,27187.0,36.1,20823.0,8.7,9.2,5325.0,14.4,8324.0,3.7,2161.0,5.0
546.0,577.0,331.0,360.0,389.0,427.0,483.0,205.0,58.0,3296.0,17.0,14.0,14.0,1.0,34.0,3376.0,-35.0,520.0,12.7,5.3,7.4,0.0,-18.0,-18.0,146.0,791.0,717.0,416.0,280.0,8.8,12.9,12.5,63772.0,1777.0,1695.0,82.0,63772.0,111.8,240.4,219.1,92.8,84.8,9.2,8.6,1.810003004,1.545964511,0.218118755,1.297232597,2.070214852,3.665925745,0.0,3404.0,758.0,1453.0,41.0,46.0,61.0,2344.0,938.0,31.4,736.0,6.5,5.6,131.0,9.2,217.0,2.6,62.0,5.0
1368.0,1594.0,1343.0,1416.0,1484.0,2054.0,2004.0,1323.0,709.0,11559.0,1219.0,35.0,90.0,4.0,388.0,13295.0,50.0,193.0,10.2,8.6,1.6,1.2,1.2,2.4,1230.0,3398.0,2548.0,2285.0,1330.0,10.1,16.1,14.4,60450.0,7261.0,7086.0,175.0,60450.0,83.3,263.2,231.8,90.3,81.7,7.3,6.3,6.989576393,3.28094899,0.149843531,6.630576266,5.820484674,18.34334564,0.0,13108.0,3779.0,44.0,46.0,51.0,113.0,10589.0,5246.0,34.7,3674.0,9.4,9.9,1047.0,13.8,1465.0,3.7,391.0,6.0
1655.0,2016.0,1686.0,1730.0,1762.0,2413.0,2504.0,1663.0,862.0,15552.0,371.0,57.0,113.0,7.0,191.0,16291.0,68.0,762.0,9.8,11.0,-1.2,0.6,4.9,5.5,1053.0,4682.0,3847.0,2074.0,2007.0,12.9,19.2,18.3,49200.0,7874.0,7583.0,291.0,49200.0,80.9,264.9,238.3,94.6,86.4,7.9,7.1,8.521605149,5.156117551,0.372697627,8.552429764,9.180131031,25.77218104,0.0,16313.0,4623.0,122.0,49.0,55.0,23.0,12971.0,5502.0,34.8,4514.0,8.7,8.1,1048.0,11.4,1476.0,3.4,445.0,6.0
3203.0,3411.0,3061.0,3088.0,3215.0,4628.0,5175.0,3379.0,2006.0,30389.0,173.0,125.0,187.0,4.0,288.0,31166.0,-105.0,524.0,10.0,14.6,-4.6,0.3,1.1,1.4,2577.0,9773.0,7248.0,3588.0,3876.0,12.6,18.4,17.1,45817.0,15826.0,15097.0,729.0,45817.0,80.9,287.0,249.7,97.8,87.6,7.9,6.7,13.78100154,11.79491602,0.448973806,23.11903313,18.778953,63.30218874,4.0,31750.0,10169.0,853.0,22.0,26.0,63.0,25161.0,12279.0,36.4,9159.0,10.4,11.1,2797.0,13.1,3303.0,3.7,939.0,6.0
2427.0,2229.0,2293.0,2080.0,1949.0,2311.0,1915.0,1567.0,1062.0,13497.0,2943.0,126.0,714.0,34.0,519.0,17833.0,157.0,171.0,14.8,10.8,4.0,2.9,2.1,5.0,1117.0,3934.0,4323.0,2835.0,1756.0,10.0,17.4,17.0,56800.0,8779.0,8490.0,289.0,56800.0,78.2,263.2,231.8,90.3,81.7,7.3,6.3,9.375337783,4.400839665,0.200989823,8.893799665,7.807198435,24.60450416,0.0,17582.0,4585.0,1733.0,46.0,51.0,570.0,13534.0,6505.0,35.1,4750.0,8.1,8.5,1144.0,12.1,1639.0,3.3,450.0,2.0
870.0,847.0,590.0,532.0,456.0,539.0,294.0,152.0,78.0,597.0,29.0,3556.0,8.0,1.0,167.0,4358.0,-59.0,60.0,19.4,14.8,4.6,0.7,-18.7,-18.0,380.0,762.0,843.0,385.0,1408.0,32.9,37.6,32.3,37002.0,1250.0,1199.0,51.0,37002.0,56.7,237.6,217.1,87.0,79.6,10.5,9.7,2.620268736,1.301533924,0.223611555,2.012503996,3.365640586,5.177467546,0.0,4420.0,542.0,617.0,34.0,38.0,85.0,2805.0,1573.0,42.7,1198.0,10.4,11.2,314.0,18.2,511.0,4.4,122.0,4.0
4066.0,4265.0,5054.0,5396.0,5133.0,6080.0,5414.0,3130.0,1547.0,36960.0,2258.0,178.0,226.0,12.0,451.0,40085.0,-198.0,3422.0,9.6,8.6,1.0,0.1,-6.1,-6.0,3022.0,11861.0,9440.0,4821.0,3627.0,9.9,12.2,11.8,57709.0,18093.0,17255.0,838.0,57709.0,85.3,375.1,304.1,112.9,94.8,10.2,7.4,25.86769669,18.24133111,0.340499378,42.50088616,13.29178293,100.3201419,5.0,40886.0,9523.0,1185.0,32.0,36.0,121.0,32510.0,15374.0,38.0,12354.0,7.8,9.0,2925.0,11.6,3780.0,3.0,988.0,6.0
571.0,588.0,455.0,475.0,491.0,656.0,688.0,513.0,320.0,4656.0,9.0,10.0,26.0,1.0,55.0,4757.0,-39.0,57.0,11.9,11.7,0.2,-0.4,-8.0,-8.4,358.0,1373.0,986.0,632.0,675.0,14.4,22.5,21.9,40866.0,2440.0,2356.0,84.0,40866.0,75.1,273.1,236.3,86.6,79.0,7.0,6.3,2.653194541,0.516351879,0.094729217,2.959123323,2.124419158,8.436335582,0.0,4846.0,1486.0,327.0,25.0,29.0,171.0,3702.0,1808.0,36.8,1362.0,10.6,11.4,423.0,14.3,529.0,3.9,143.0,6.0
78108.0,78615.0,67743.0,62907.0,53850.0,49612.0,39377.0,23120.0,12529.0,410842.0,10228.0,12876.0,18593.0,1077.0,12245.0,465861.0,2764.0,5053.0,15.0,6.6,8.4,0.2,-2.7,-2.5,81345.0,69974.0,79261.0,38493.0,102451.0,22.2,28.6,27.8,48763.0,204589.0,184940.0,19649.0,48763.0,64.8,279.6,243.8,96.2,87.1,7.2,6.2,181.5297744,93.23804488,4.227921954,263.36774,178.985955,692.1426216,51.0,458809.0,69266.0,217.0,4.0,6.0,107.0,323013.0,138599.0,35.0,113055.0,6.9,7.4,23820.0,13.1,42445.0,3.5,11444.0,3.0
1391.0,1180.0,1333.0,1740.0,1707.0,1585.0,1315.0,669.0,407.0,9653.0,1209.0,47.0,191.0,4.0,223.0,11327.0,57.0,56.0,14.3,4.8,9.6,9.5,-14.0,-4.5,380.0,1476.0,2021.0,4148.0,669.0,5.9,5.6,5.4,97525.0,7526.0,7194.0,332.0,97525.0,122.2,449.5,353.7,134.3,114.6,9.6,7.3,10.27974447,3.55458597,0.123081232,15.08647683,3.234574768,34.00652377,0.0,10912.0,2283.0,828.0,21.0,25.0,19.0,8929.0,2931.0,26.5,2366.0,5.5,5.0,448.0,8.1,726.0,2.5,222.0,6.0
1674.0,1720.0,1445.0,1338.0,1598.0,1719.0,1512.0,896.0,481.0,11921.0,176.0,31.0,51.0,14.0,190.0,12383.0,5.0,103.0,12.8,13.2,-0.3,0.2,0.6,0.8,1878.0,3454.0,1864.0,1015.0,2495.0,20.4,33.1,32.1,44183.0,4648.0,4335.0,313.0,44183.0,88.0,230.9,214.6,77.3,72.9,8.3,7.6,8.130808732,2.732439472,0.290979863,5.473192654,5.265349895,17.89110469,0.0,12189.0,2815.0,693.0,17.0,21.0,11.0,9272.0,5413.0,44.6,4135.0,10.9,14.3,1322.0,16.3,1513.0,3.7,347.0,5.0
6383.0,6587.0,5579.0,6029.0,6034.0,6455.0,5730.0,3933.0,2315.0,39042.0,8855.0,153.0,152.0,12.0,831.0,49045.0,-73.0,992.0,11.8,13.1,-1.3,0.3,-0.4,-0.1,5027.0,12900.0,9379.0,5929.0,7904.0,16.5,22.8,20.1,42720.0,21436.0,20481.0,955.0,42720.0,81.6,253.1,225.8,85.1,77.8,8.1,7.4,41.6410995,8.635384586,0.833111768,25.98584271,18.00970309,73.19067993,3.0,49222.0,11692.0,547.0,42.0,47.0,53.0,37118.0,20048.0,39.7,14736.0,9.5,11.2,4154.0,15.1,5611.0,3.7,1356.0,6.0
